model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,ensemble,domain,ram_gb,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
RandomForest_Image,asymmetric,0.0,1,12960,3240,0.0,63.076406955718994,0.9148148148148147,0.9107144278188934,0.914518147143258,0.9350282485875706,0.9194444444444444,0.927170868347339,360,0.953551912568306,0.9694444444444444,0.9614325068870524,360,0.8842105263157894,0.9333333333333332,0.9081081081081082,360,0.8681318681318682,0.79,0.8272251308900523,300,0.9148264984227128,0.9666666666666668,0.940032414910859,300,0.8831168831168831,0.85,0.8662420382165605,240,0.9149659863945578,0.8966666666666666,0.9057239057239056,300,RF,Image,,0.9426229508196722,0.9583333333333334,0.950413223140496,360.0,0.8343949044585988,0.8733333333333333,0.8534201954397395,300.0,0.9884057971014492,0.9472222222222222,0.9673758865248226,360.0
RandomForest_Image,asymmetric,0.0,2,12960,3240,0.0,61.06124305725098,0.9132716049382716,0.9098141499402914,0.9129086849119848,0.921832884097035,0.95,0.9357045143638852,360,0.922872340425532,0.9638888888888888,0.9429347826086956,360,0.8678756476683938,0.9305555555555556,0.8981233243967829,360,0.8917910447761194,0.7966666666666666,0.8415492957746479,300,0.9230769230769232,0.96,0.9411764705882352,300,0.8780487804878049,0.9,0.8888888888888888,240,0.9296296296296296,0.8366666666666667,0.8807017543859649,300,RF,Image,,0.9556786703601108,0.9583333333333334,0.957004160887656,360.0,0.8381877022653722,0.8633333333333333,0.8505747126436781,300.0,0.9882697947214076,0.9361111111111112,0.9614835948644792,360.0
RandomForest_Image,asymmetric,0.0,3,12960,3240,0.0,61.31421136856079,0.8975308641975308,0.8920407741588887,0.8967244839144928,0.8859416445623343,0.9277777777777778,0.9063772048846676,360,0.9565217391304348,0.9777777777777776,0.967032967032967,360,0.8641025641025641,0.9361111111111112,0.8986666666666666,360,0.8555555555555555,0.77,0.8105263157894737,300,0.8987341772151899,0.9466666666666668,0.922077922077922,300,0.8387096774193549,0.8666666666666667,0.8524590163934426,240,0.8884758364312267,0.7966666666666666,0.8400702987697716,300,RF,Image,,0.9222520107238604,0.9555555555555556,0.9386084583901774,360.0,0.8373702422145328,0.8066666666666666,0.8217317487266553,300.0,0.9911764705882352,0.9361111111111112,0.9628571428571427,360.0
RandomForest_Image,asymmetric,0.0,4,12960,3240,0.0,61.47579073905945,0.8993827160493827,0.8954820501867667,0.8987887689422068,0.8772845953002611,0.9333333333333332,0.9044414535666218,360,0.922872340425532,0.9638888888888888,0.9429347826086956,360,0.8938992042440318,0.9361111111111112,0.914518317503392,360,0.87109375,0.7433333333333333,0.802158273381295,300,0.89937106918239,0.9533333333333334,0.9255663430420712,300,0.9126637554585152,0.8708333333333333,0.8912579957356077,240,0.9045936395759716,0.8533333333333334,0.8782161234991424,300,RF,Image,,0.918032786885246,0.9333333333333332,0.9256198347107438,360.0,0.7891373801916933,0.8233333333333334,0.8058727569331158,300.0,0.9941002949852508,0.9361111111111112,0.9642346208869814,360.0
RandomForest_Image,asymmetric,0.1,0,12960,3240,10.339506172839506,66.95669484138489,0.904320987654321,0.9001195438161067,0.9039404907778916,0.8970189701897019,0.9194444444444444,0.9080932784636488,360,0.9635854341736696,0.9555555555555556,0.9595536959553695,360,0.875968992248062,0.9416666666666668,0.9076305220883534,360,0.8483754512635379,0.7833333333333333,0.8145580589254766,300,0.9022082018927444,0.9533333333333334,0.9270664505672608,300,0.8780487804878049,0.9,0.8888888888888888,240,0.8842105263157894,0.84,0.8615384615384616,300,RF,Image,,0.9415041782729804,0.9388888888888888,0.9401947148817804,360.0,0.8203389830508474,0.8066666666666666,0.8134453781512605,300.0,0.9971264367816092,0.9638888888888888,0.980225988700565,360.0
RandomForest_Image,asymmetric,0.1,1,12960,3240,10.501543209876544,66.72367978096008,0.9114197530864198,0.9069589415728332,0.9109025081936803,0.931129476584022,0.9388888888888888,0.9349930843706776,360,0.9585635359116024,0.9638888888888888,0.961218836565097,360,0.8812664907651715,0.9277777777777778,0.9039242219215156,360,0.8503649635036497,0.7766666666666666,0.8118466898954704,300,0.9040247678018576,0.9733333333333334,0.9373996789727128,300,0.90625,0.8458333333333333,0.875,240,0.9081632653061223,0.89,0.898989898989899,300,RF,Image,,0.9301075268817204,0.9611111111111112,0.9453551912568308,360.0,0.8278145695364238,0.8333333333333334,0.8305647840531561,300.0,0.9884726224783862,0.9527777777777776,0.9702970297029704,360.0
RandomForest_Image,asymmetric,0.1,2,12960,3240,10.123456790123456,67.41276383399963,0.9141975308641976,0.9104146053530756,0.9137647262583805,0.9222520107238604,0.9555555555555556,0.9386084583901774,360,0.9251336898395722,0.9611111111111112,0.9427792915531336,360,0.8891820580474934,0.9361111111111112,0.912043301759134,360,0.8817204301075269,0.82,0.8497409326424871,300,0.9145569620253164,0.9633333333333334,0.9383116883116884,300,0.8936170212765957,0.875,0.8842105263157894,240,0.9163636363636364,0.84,0.8765217391304347,300,RF,Image,,0.945054945054945,0.9555555555555556,0.9502762430939228,360.0,0.8471760797342193,0.85,0.848585690515807,300.0,0.9854651162790696,0.9416666666666668,0.9630681818181818,360.0
RandomForest_Image,asymmetric,0.1,3,12960,3240,9.62962962962963,67.49842977523804,0.8969135802469136,0.8918008114866709,0.8960246073747146,0.9027027027027028,0.9277777777777778,0.915068493150685,360,0.948509485094851,0.9722222222222222,0.9602194787379972,360,0.8663239074550129,0.9361111111111112,0.8998664886515354,360,0.8285714285714286,0.7733333333333333,0.8,300,0.8776758409785933,0.9566666666666668,0.9154704944178628,300,0.8708333333333333,0.8708333333333333,0.8708333333333333,240,0.8935361216730038,0.7833333333333333,0.8348134991119005,300,RF,Image,,0.9069148936170212,0.9472222222222222,0.9266304347826086,360.0,0.8526315789473684,0.81,0.8307692307692308,300.0,0.9912023460410556,0.9388888888888888,0.9643366619115548,360.0
RandomForest_Image,asymmetric,0.1,4,12960,3240,10.15432098765432,66.88543629646301,0.899074074074074,0.8951646603664413,0.8982825926016828,0.87146529562982,0.9416666666666668,0.90520694259012,360,0.9326145552560648,0.9611111111111112,0.9466484268125857,360,0.8828125,0.9416666666666668,0.9112903225806452,360,0.8765432098765432,0.71,0.7845303867403315,300,0.8753799392097265,0.96,0.9157392686804452,300,0.9406392694063926,0.8583333333333333,0.8976034858387799,240,0.9074733096085408,0.85,0.8777969018932874,300,RF,Image,,0.9222222222222224,0.9222222222222224,0.9222222222222224,360.0,0.7951070336391437,0.8666666666666667,0.8293460925039873,300.0,0.9940652818991098,0.9305555555555556,0.9612625538020086,360.0
RandomForest_Image,asymmetric,0.2,0,12960,3240,20.66358024691358,65.12860584259033,0.8978395061728395,0.8928688337798644,0.8972029301528044,0.8913043478260869,0.9111111111111112,0.9010989010989012,360,0.9583333333333334,0.9583333333333334,0.9583333333333334,360,0.8733850129198967,0.9388888888888888,0.9049531459170014,360,0.8321167883211679,0.76,0.794425087108014,300,0.8858024691358025,0.9566666666666668,0.9198717948717948,300,0.8813559322033898,0.8666666666666667,0.8739495798319328,240,0.8556701030927835,0.83,0.8426395939086294,300,RF,Image,,0.93646408839779,0.9416666666666668,0.9390581717451524,360.0,0.8339100346020761,0.8033333333333333,0.8183361629881154,300.0,0.991404011461318,0.9611111111111112,0.9760225669957688,360.0
RandomForest_Image,asymmetric,0.2,1,12960,3240,20.2391975308642,65.54150867462158,0.8978395061728395,0.8933371474683401,0.8971506962339828,0.9123287671232876,0.925,0.9186206896551724,360,0.9527777777777776,0.9527777777777776,0.9527777777777776,360,0.8710526315789474,0.9194444444444444,0.8945945945945946,360,0.8202247191011236,0.73,0.7724867724867724,300,0.855457227138643,0.9666666666666668,0.9076682316118936,300,0.8893617021276595,0.8708333333333333,0.88,240,0.911660777385159,0.86,0.8850771869639794,300,RF,Image,,0.9166666666666666,0.9472222222222222,0.9316939890710384,360.0,0.8344594594594594,0.8233333333333334,0.8288590604026845,300.0,0.9854227405247812,0.9388888888888888,0.961593172119488,360.0
RandomForest_Image,asymmetric,0.2,2,12960,3240,19.405864197530864,65.3542046546936,0.910493827160494,0.9065233801463954,0.9099855308346648,0.9142091152815014,0.9472222222222222,0.9304229195088676,360,0.935483870967742,0.9666666666666668,0.9508196721311476,360,0.8663239074550129,0.9361111111111112,0.8998664886515354,360,0.8909774436090225,0.79,0.8374558303886925,300,0.8944099378881988,0.96,0.9260450160771704,300,0.911504424778761,0.8583333333333333,0.8841201716738197,240,0.8975265017667845,0.8466666666666667,0.8713550600343053,300,RF,Image,,0.9472222222222222,0.9472222222222222,0.9472222222222222,360.0,0.8448844884488449,0.8533333333333334,0.8490878938640133,300.0,0.9884393063583816,0.95,0.9688385269121812,360.0
RandomForest_Image,asymmetric,0.2,3,12960,3240,19.945987654320987,64.66277861595154,0.8922839506172839,0.8869648394769097,0.8914844805622197,0.8835978835978836,0.9277777777777778,0.9051490514905148,360,0.9613259668508288,0.9666666666666668,0.96398891966759,360,0.8727272727272727,0.9333333333333332,0.902013422818792,360,0.8273381294964028,0.7666666666666667,0.7958477508650519,300,0.8662613981762918,0.95,0.906200317965024,300,0.8589211618257261,0.8625,0.8607068607068608,240,0.8801498127340824,0.7833333333333333,0.8289241622574955,300,RF,Image,,0.896,0.9333333333333332,0.9142857142857144,360.0,0.8485915492957746,0.8033333333333333,0.8253424657534246,300.0,0.9941348973607038,0.9416666666666668,0.9671897289586304,360.0
RandomForest_Image,asymmetric,0.2,4,12960,3240,19.33641975308642,65.75196981430054,0.8941358024691358,0.8894438226147778,0.8934247593202258,0.906166219839142,0.9388888888888888,0.922237380627558,360,0.9297297297297298,0.9555555555555556,0.9424657534246575,360,0.8743455497382199,0.9277777777777778,0.9002695417789758,360,0.8431372549019608,0.7166666666666667,0.7747747747747747,300,0.875,0.9566666666666668,0.9140127388535032,300,0.943127962085308,0.8291666666666667,0.8824833702882483,240,0.8732876712328768,0.85,0.8614864864864865,300,RF,Image,,0.9128065395095368,0.9305555555555556,0.921595598349381,360.0,0.78125,0.8333333333333334,0.8064516129032258,300.0,0.9941520467836256,0.9444444444444444,0.9686609686609686,360.0
RandomForest_Image,asymmetric,0.3,0,12960,3240,30.10030864197531,62.55755949020386,0.8854938271604939,0.8811052249309433,0.8851388830187309,0.8763440860215054,0.9055555555555556,0.8907103825136612,360,0.967551622418879,0.9111111111111112,0.938483547925608,360,0.8325123152709359,0.9388888888888888,0.8825065274151436,360,0.8282442748091603,0.7233333333333334,0.7722419928825622,300,0.8532934131736527,0.95,0.8990536277602523,300,0.9305555555555556,0.8375,0.881578947368421,240,0.8295081967213115,0.8433333333333334,0.8363636363636363,300,RF,Image,,0.9333333333333332,0.9333333333333332,0.9333333333333332,360.0,0.7993311036789298,0.7966666666666666,0.7979966611018364,300.0,0.9971181556195964,0.9611111111111112,0.9787835926449788,360.0
RandomForest_Image,asymmetric,0.3,1,12960,3240,29.390432098765437,63.7041711807251,0.8845679012345679,0.8791707411214464,0.8837118175862437,0.9016393442622952,0.9166666666666666,0.9090909090909092,360,0.9460227272727272,0.925,0.9353932584269664,360,0.8375634517766497,0.9166666666666666,0.8753315649867374,360,0.828125,0.7066666666666667,0.762589928057554,300,0.8386167146974063,0.97,0.8995363214837713,300,0.8962264150943396,0.7916666666666666,0.8407079646017699,240,0.8646864686468647,0.8733333333333333,0.8689883913764511,300,RF,Image,,0.9201101928374656,0.9277777777777778,0.9239280774550483,360.0,0.8145695364238411,0.82,0.8172757475083057,300.0,0.9797101449275364,0.9388888888888888,0.9588652482269504,360.0
RandomForest_Image,asymmetric,0.3,2,12960,3240,29.791666666666668,62.35449171066284,0.8929012345679013,0.8880036104450383,0.8920404302788989,0.912,0.95,0.9306122448979592,360,0.9413407821229052,0.9361111111111112,0.9387186629526464,360,0.850632911392405,0.9333333333333332,0.8900662251655629,360,0.8625954198473282,0.7533333333333333,0.8042704626334519,300,0.8504398826979472,0.9666666666666668,0.904836193447738,300,0.9116279069767442,0.8166666666666667,0.8615384615384616,240,0.872791519434629,0.8233333333333334,0.8473413379073756,300,RF,Image,,0.8894736842105263,0.9388888888888888,0.9135135135135136,360.0,0.8448275862068966,0.8166666666666667,0.8305084745762712,300.0,0.9853372434017597,0.9333333333333332,0.9586305278174037,360.0
RandomForest_Image,asymmetric,0.3,3,12960,3240,29.28240740740741,62.55634331703186,0.8824074074074074,0.8768076818159157,0.881314849742888,0.8940217391304348,0.9138888888888888,0.903846153846154,360,0.9445983379501384,0.9472222222222222,0.9459084604715672,360,0.8578811369509044,0.9222222222222224,0.8888888888888888,360,0.8378378378378378,0.7233333333333334,0.776386404293381,300,0.8169014084507042,0.9666666666666668,0.8854961832061069,300,0.8854625550660793,0.8375,0.860813704496788,240,0.8623188405797102,0.7933333333333333,0.8263888888888888,300,RF,Image,,0.8825065274151436,0.9388888888888888,0.9098250336473755,360.0,0.8333333333333334,0.7833333333333333,0.8075601374570447,300.0,0.9883040935672516,0.9388888888888888,0.9629629629629628,360.0
RandomForest_Image,asymmetric,0.3,4,12960,3240,30.27777777777777,62.72632384300232,0.883641975308642,0.8792600839150968,0.8827792598652743,0.8821989528795812,0.9361111111111112,0.908355795148248,360,0.9450867052023122,0.9083333333333332,0.9263456090651558,360,0.8270676691729323,0.9166666666666666,0.8695652173913043,360,0.8333333333333334,0.6833333333333333,0.7509157509157509,300,0.8466076696165191,0.9566666666666668,0.8982785602503912,300,0.9466019417475728,0.8125,0.874439461883408,240,0.8858131487889274,0.8533333333333334,0.8692699490662139,300,RF,Image,,0.896,0.9333333333333332,0.9142857142857144,360.0,0.7974683544303798,0.84,0.8181818181818182,300.0,0.9883040935672516,0.9388888888888888,0.9629629629629628,360.0
RandomForest_Image,asymmetric,0.4,0,12960,3240,39.513888888888886,60.73373365402222,0.8240740740740741,0.8174776643549351,0.8225560477019467,0.8423772609819121,0.9055555555555556,0.8728246318607764,360,0.9525316455696202,0.8361111111111111,0.8905325443786982,360,0.7775,0.8638888888888889,0.8184210526315789,360,0.7453183520599251,0.6633333333333333,0.7019400352733686,300,0.7386666666666667,0.9233333333333332,0.8207407407407408,300,0.8767772511848341,0.7708333333333334,0.8203991130820399,240,0.7777777777777778,0.77,0.7738693467336684,300,RF,Image,,0.8681318681318682,0.8777777777777778,0.8729281767955801,360.0,0.7609561752988048,0.6366666666666667,0.6932849364791288,300.0,0.8951612903225806,0.925,0.9098360655737704,360.0
RandomForest_Image,asymmetric,0.4,1,12960,3240,40.08487654320987,61.55870008468628,0.7950617283950617,0.7876295191328312,0.7936654831003128,0.837696335078534,0.8888888888888888,0.862533692722372,360,0.924342105263158,0.7805555555555556,0.8463855421686747,360,0.7117794486215538,0.7888888888888889,0.7483530961791831,360,0.6293436293436293,0.5433333333333333,0.5831842576028623,300,0.6997518610421837,0.94,0.802275960170697,300,0.8666666666666667,0.65,0.7428571428571429,240,0.7515923566878981,0.7866666666666666,0.7687296416938111,300,RF,Image,,0.841688654353562,0.8861111111111111,0.8633288227334236,360.0,0.7885304659498208,0.7333333333333333,0.7599309153713298,300.0,0.9237536656891496,0.875,0.8987161198288159,360.0
RandomForest_Image,asymmetric,0.4,2,12960,3240,39.41358024691358,61.35119199752808,0.8141975308641975,0.8061073488337392,0.8123773674060825,0.8333333333333334,0.9166666666666666,0.873015873015873,360,0.918918918918919,0.85,0.8831168831168831,360,0.7758620689655172,0.875,0.8224543080939948,360,0.7822222222222223,0.5866666666666667,0.6704761904761904,300,0.7291139240506329,0.96,0.8287769784172662,300,0.8804347826086957,0.675,0.7641509433962265,240,0.7450980392156863,0.76,0.7524752475247525,300,RF,Image,,0.8632478632478633,0.8416666666666667,0.8523206751054853,360.0,0.7064516129032258,0.73,0.7180327868852459,300.0,0.9311377245508982,0.8638888888888889,0.8962536023054755,360.0
RandomForest_Image,asymmetric,0.4,3,12960,3240,39.96141975308642,60.37129712104797,0.8095679012345679,0.7998601069919442,0.8072025223001092,0.8666666666666667,0.9027777777777778,0.8843537414965986,360,0.9361702127659576,0.8555555555555555,0.8940493468795355,360,0.763855421686747,0.8805555555555555,0.8180645161290323,360,0.7662337662337663,0.59,0.6666666666666666,300,0.7146401985111662,0.96,0.8193456614509246,300,0.8611111111111112,0.6458333333333334,0.7380952380952381,240,0.7205387205387206,0.7133333333333334,0.7169179229480737,300,RF,Image,,0.8092643051771117,0.825,0.8170563961485557,360.0,0.7412587412587412,0.7066666666666667,0.7235494880546075,300.0,0.9243697478991596,0.9166666666666666,0.9205020920502092,360.0
RandomForest_Image,asymmetric,0.4,4,12960,3240,40.223765432098766,60.24808716773987,0.812962962962963,0.8064333188883624,0.8120103968072806,0.8320802005012531,0.9222222222222224,0.8748353096179183,360,0.907185628742515,0.8416666666666667,0.8731988472622478,360,0.7632241813602015,0.8416666666666667,0.8005284015852048,360,0.7300380228136882,0.64,0.6820603907637656,300,0.772972972972973,0.9533333333333334,0.8537313432835821,300,0.9386503067484664,0.6375,0.7593052109181141,240,0.7516129032258064,0.7766666666666666,0.7639344262295082,300,RF,Image,,0.8342696629213483,0.825,0.8296089385474861,360.0,0.6934984520123839,0.7466666666666667,0.7191011235955056,300.0,0.9569230769230768,0.8638888888888889,0.908029197080292,360.0
XGBoost_Image,symmetric,0.0,0,12960,3240,0.0,27.63798999786377,0.9382716049382716,0.935658654021686,0.9381971566240912,0.924119241192412,0.9472222222222222,0.935528120713306,360,0.9886363636363636,0.9666666666666668,0.9775280898876404,360,0.9320652173913044,0.9527777777777776,0.9423076923076924,360,0.8662207357859532,0.8633333333333333,0.8647746243739566,300,0.950657894736842,0.9633333333333334,0.956953642384106,300,0.9156626506024096,0.95,0.9325153374233128,240,0.9054054054054054,0.8933333333333333,0.8993288590604027,300,XGBoost,Image,,0.9721448467966574,0.9694444444444444,0.9707927677329624,360.0,0.9125874125874126,0.87,0.8907849829351536,300.0,0.988826815642458,0.9833333333333332,0.9860724233983288,360.0
XGBoost_Image,symmetric,0.0,1,12960,3240,0.0,31.006447792053223,0.9407407407407408,0.9381876533583078,0.9405994017711604,0.9497206703910616,0.9444444444444444,0.947075208913649,360,0.9616438356164384,0.975,0.9682758620689657,360,0.9066666666666666,0.9444444444444444,0.9251700680272108,360,0.9017543859649124,0.8566666666666667,0.8786324786324786,300,0.9701986754966888,0.9766666666666668,0.973421926910299,300,0.9152542372881356,0.9,0.907563025210084,240,0.935374149659864,0.9166666666666666,0.925925925925926,300,XGBoost,Image,,0.962059620596206,0.9861111111111112,0.9739368998628258,360.0,0.898360655737705,0.9133333333333332,0.905785123966942,300.0,0.9886039886039886,0.9638888888888888,0.9760900140646976,360.0
XGBoost_Image,symmetric,0.0,2,12960,3240,0.0,31.813724994659424,0.9410493827160494,0.9394035667132836,0.940931882666803,0.9276139410187668,0.9611111111111112,0.9440654843110504,360,0.951219512195122,0.975,0.9629629629629628,360,0.9122340425531916,0.9527777777777776,0.9320652173913044,360,0.9251700680272108,0.9066666666666666,0.915824915824916,300,0.9534883720930232,0.9566666666666668,0.9550748752079868,300,0.9333333333333332,0.9333333333333332,0.9333333333333332,240,0.9458483754512635,0.8733333333333333,0.9081455805892548,300,XGBoost,Image,,0.961218836565097,0.9638888888888888,0.9625520110957004,360.0,0.9096989966555185,0.9066666666666666,0.9081803005008348,300.0,0.9857142857142858,0.9583333333333334,0.971830985915493,360.0
XGBoost_Image,symmetric,0.0,3,12960,3240,0.0,32.5720808506012,0.9314814814814816,0.9280885584118452,0.9311812956902084,0.9347826086956522,0.9555555555555556,0.945054945054945,360,0.9672131147540984,0.9833333333333332,0.975206611570248,360,0.9234972677595628,0.9388888888888888,0.931129476584022,360,0.8720538720538721,0.8633333333333333,0.8676716917922948,300,0.9285714285714286,0.9533333333333334,0.9407894736842104,300,0.8924302788844621,0.9333333333333332,0.9124236252545824,240,0.9257950530035336,0.8733333333333333,0.8987993138936535,300,XGBoost,Image,,0.953551912568306,0.9694444444444444,0.9614325068870524,360.0,0.8971631205673759,0.8433333333333334,0.8694158075601375,300.0,0.9886685552407932,0.9694444444444444,0.9789621318373072,360.0
XGBoost_Image,symmetric,0.0,4,12960,3240,0.0,32.417400598526,0.9354938271604938,0.9329371477785688,0.9353573444815416,0.9195710455764076,0.9527777777777776,0.9358799454297408,360,0.9672131147540984,0.9833333333333332,0.975206611570248,360,0.9245283018867924,0.9527777777777776,0.9384404924760602,360,0.9081272084805654,0.8566666666666667,0.8816466552315609,300,0.9348534201954396,0.9566666666666668,0.9456342668863262,300,0.9393939393939394,0.9041666666666668,0.921443736730361,240,0.9143835616438356,0.89,0.902027027027027,300,XGBoost,Image,,0.9583333333333334,0.9583333333333334,0.9583333333333334,360.0,0.8831168831168831,0.9066666666666666,0.8947368421052632,300.0,0.991404011461318,0.9611111111111112,0.9760225669957688,360.0
XGBoost_Image,symmetric,0.1,0,12960,3240,10.339506172839506,48.13435244560242,0.937962962962963,0.935482975333579,0.9378275696456968,0.92797783933518,0.9305555555555556,0.9292649098474342,360,0.9861111111111112,0.9861111111111112,0.9861111111111112,360,0.9191374663072776,0.9472222222222222,0.93296853625171,360,0.89419795221843,0.8733333333333333,0.8836424957841484,300,0.9387096774193548,0.97,0.9540983606557376,300,0.9330543933054394,0.9291666666666668,0.931106471816284,240,0.9023569023569024,0.8933333333333333,0.897822445561139,300,XGBoost,Image,,0.9665738161559888,0.9638888888888888,0.965229485396384,360.0,0.9006849315068494,0.8766666666666667,0.8885135135135135,300.0,0.988826815642458,0.9833333333333332,0.9860724233983288,360.0
XGBoost_Image,symmetric,0.1,1,12960,3240,10.501543209876544,48.366541624069214,0.937037037037037,0.9343657330278144,0.9369500258158476,0.9498607242339832,0.9472222222222222,0.948539638386648,360,0.9616438356164384,0.975,0.9682758620689657,360,0.8992042440318302,0.9416666666666668,0.9199457259158752,360,0.9037800687285223,0.8766666666666667,0.8900169204737732,300,0.9661016949152542,0.95,0.957983193277311,300,0.922077922077922,0.8875,0.9044585987261148,240,0.915824915824916,0.9066666666666666,0.9112227805695142,300,XGBoost,Image,,0.9517426273458444,0.9861111111111112,0.9686221009549796,360.0,0.8970099667774086,0.9,0.8985024958402662,300.0,0.9886039886039886,0.9638888888888888,0.9760900140646976,360.0
XGBoost_Image,symmetric,0.1,2,12960,3240,10.123456790123456,48.01052379608154,0.941358024691358,0.9392334562742684,0.9412599550917444,0.945054945054945,0.9555555555555556,0.9502762430939228,360,0.9489247311827956,0.9805555555555556,0.96448087431694,360,0.902116402116402,0.9472222222222222,0.924119241192412,360,0.9375,0.9,0.9183673469387756,300,0.9473684210526316,0.96,0.9536423841059604,300,0.9208333333333332,0.9208333333333332,0.9208333333333332,240,0.9390681003584228,0.8733333333333333,0.9050086355785838,300,XGBoost,Image,,0.9696132596685084,0.975,0.9722991689750692,360.0,0.9013157894736842,0.9133333333333332,0.9072847682119204,300.0,0.991404011461318,0.9611111111111112,0.9760225669957688,360.0
XGBoost_Image,symmetric,0.1,3,12960,3240,9.62962962962963,47.50368022918701,0.9274691358024691,0.923697939144382,0.927129160206345,0.922043010752688,0.9527777777777776,0.9371584699453552,360,0.9567567567567568,0.9833333333333332,0.96986301369863,360,0.9182561307901907,0.9361111111111112,0.9270976616231088,360,0.8932384341637011,0.8366666666666667,0.8640275387263339,300,0.9318181818181818,0.9566666666666668,0.944078947368421,300,0.8690476190476191,0.9125,0.8902439024390244,240,0.908450704225352,0.86,0.8835616438356164,300,XGBoost,Image,,0.9482288828337876,0.9666666666666668,0.9573590096286108,360.0,0.9,0.87,0.8847457627118644,300.0,0.994269340974212,0.9638888888888888,0.9788434414668548,360.0
XGBoost_Image,symmetric,0.1,4,12960,3240,10.15432098765432,48.002302169799805,0.9388888888888888,0.9370021706039946,0.9388580137175968,0.9245283018867924,0.9527777777777776,0.9384404924760602,360,0.9591280653950952,0.9777777777777776,0.968363136176066,360,0.931129476584022,0.9388888888888888,0.9349930843706776,360,0.896551724137931,0.8666666666666667,0.8813559322033898,300,0.960655737704918,0.9766666666666668,0.968595041322314,300,0.9439655172413792,0.9125,0.9279661016949152,240,0.934931506849315,0.91,0.9222972972972971,300,XGBoost,Image,,0.955922865013774,0.9638888888888888,0.9598893499308436,360.0,0.8778135048231511,0.91,0.8936170212765957,300.0,0.9942196531791908,0.9555555555555556,0.9745042492917848,360.0
XGBoost_Image,symmetric,0.2,0,12960,3240,20.66358024691358,55.11771631240845,0.93179012345679,0.9286147044283036,0.9316736080941712,0.926027397260274,0.9388888888888888,0.9324137931034484,360,0.9777777777777776,0.9777777777777776,0.9777777777777776,360,0.9191374663072776,0.9472222222222222,0.93296853625171,360,0.8675496688741722,0.8733333333333333,0.8704318936877077,300,0.9352750809061487,0.9633333333333334,0.9490968801313628,300,0.8862745098039215,0.9416666666666668,0.9131313131313132,240,0.911660777385159,0.86,0.8850771869639794,300,XGBoost,Image,,0.9747191011235956,0.9638888888888888,0.9692737430167596,360.0,0.8954703832752613,0.8566666666666667,0.8756388415672913,300.0,0.9914772727272728,0.9694444444444444,0.9803370786516854,360.0
XGBoost_Image,symmetric,0.2,1,12960,3240,20.2391975308642,54.9351499080658,0.9373456790123456,0.9348524054760006,0.937254737295756,0.9518413597733713,0.9333333333333332,0.9424964936886396,360,0.9562841530054644,0.9722222222222222,0.9641873278236914,360,0.8976377952755905,0.95,0.9230769230769232,360,0.9151943462897526,0.8633333333333333,0.888507718696398,300,0.9477124183006536,0.9666666666666668,0.9570957095709572,300,0.9227467811158798,0.8958333333333334,0.9090909090909092,240,0.9264214046822744,0.9233333333333332,0.9248747913188649,300,XGBoost,Image,,0.967032967032967,0.9777777777777776,0.9723756906077348,360.0,0.8848684210526315,0.8966666666666666,0.890728476821192,300.0,0.9886039886039886,0.9638888888888888,0.9760900140646976,360.0
XGBoost_Image,symmetric,0.2,2,12960,3240,19.405864197530864,51.26322865486145,0.9361111111111112,0.9341209612967968,0.9360150202180708,0.9373297002724796,0.9555555555555556,0.9463548830811556,360,0.945945945945946,0.9722222222222222,0.958904109589041,360,0.9059139784946236,0.9361111111111112,0.9207650273224044,360,0.9233449477351916,0.8833333333333333,0.9028960817717206,300,0.9475409836065574,0.9633333333333334,0.9553719008264464,300,0.9139344262295082,0.9291666666666668,0.9214876033057852,240,0.9359430604982206,0.8766666666666667,0.9053356282271944,300,XGBoost,Image,,0.9666666666666668,0.9666666666666668,0.9666666666666668,360.0,0.8885245901639345,0.9033333333333332,0.8958677685950414,300.0,0.982808022922636,0.9527777777777776,0.9675599435825106,360.0
XGBoost_Image,symmetric,0.2,3,12960,3240,19.945987654320987,54.7743866443634,0.9188271604938272,0.9145231715525356,0.9184606003908244,0.9069148936170212,0.9472222222222222,0.9266304347826086,360,0.954177897574124,0.9833333333333332,0.9685362517099864,360,0.9142091152815014,0.9472222222222222,0.9304229195088676,360,0.8556701030927835,0.83,0.8426395939086294,300,0.9278688524590164,0.9433333333333334,0.9355371900826446,300,0.8760330578512396,0.8833333333333333,0.8796680497925311,240,0.913978494623656,0.85,0.8808290155440415,300,XGBoost,Image,,0.9476584022038568,0.9555555555555556,0.9515905947441216,360.0,0.8694158075601375,0.8433333333333334,0.856175972927242,300.0,0.988538681948424,0.9583333333333334,0.9732016925246828,360.0
