model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
XGBoost_Image,symmetric,0.4,0,12960,3240,39.513888888888886,60.8069212436676,0.9154320987654321,0.9116538155752331,0.9150930034863256,0.9108108108108108,0.9361111111111111,0.9232876712328767,360,0.9696132596685083,0.975,0.9722991689750693,360,0.9108108108108108,0.9361111111111111,0.9232876712328767,360,0.8436482084690554,0.8633333333333333,0.8533772652388797,300,0.9269102990033222,0.93,0.9284525790349417,300,0.9063829787234042,0.8875,0.8968421052631579,240,0.8907849829351536,0.87,0.8802698145025295,300,0.9299191374663073,0.9583333333333334,0.9439124487004104,360,0.8628158844765343,0.7966666666666666,0.82842287694974,300,0.9745762711864406,0.9583333333333334,0.9663865546218487,360
XGBoost_Image,symmetric,0.4,1,12960,3240,40.08487654320987,57.64578938484192,0.9104938271604939,0.9072770502175416,0.9104407516454784,0.9090909090909091,0.9166666666666666,0.9128630705394191,360,0.9553072625698324,0.95,0.9526462395543176,360,0.8736842105263158,0.9222222222222223,0.8972972972972973,360,0.8884892086330936,0.8233333333333334,0.8546712802768166,300,0.95578231292517,0.9366666666666666,0.9461279461279462,300,0.8677685950413223,0.875,0.8713692946058091,240,0.8847457627118644,0.87,0.8773109243697479,300,0.940379403794038,0.9638888888888889,0.9519890260631001,360,0.8409090909090909,0.8633333333333333,0.8519736842105263,300,0.9660056657223796,0.9472222222222222,0.9565217391304348,360
XGBoost_Image,symmetric,0.4,2,12960,3240,39.41358024691358,60.83871650695801,0.9212962962962963,0.9182188974237292,0.921130259644905,0.9307479224376731,0.9333333333333333,0.9320388349514563,360,0.94579945799458,0.9694444444444444,0.9574759945130316,360,0.8986666666666666,0.9361111111111111,0.9170068027210885,360,0.9028776978417267,0.8366666666666667,0.8685121107266436,300,0.9366666666666666,0.9366666666666666,0.9366666666666666,300,0.8604651162790697,0.925,0.891566265060241,240,0.9184397163120568,0.8633333333333333,0.8900343642611683,300,0.9427792915531336,0.9611111111111111,0.951856946354883,360,0.8708609271523179,0.8766666666666667,0.8737541528239202,300,0.9798850574712644,0.9472222222222222,0.963276836158192,360
XGBoost_Image,symmetric,0.4,3,12960,3240,39.96141975308642,60.884458780288696,0.9089506172839507,0.9040162750642956,0.9081550616049655,0.9059139784946236,0.9361111111111111,0.9207650273224044,360,0.946524064171123,0.9833333333333333,0.9645776566757494,360,0.8979057591623036,0.9527777777777777,0.9245283018867925,360,0.8536585365853658,0.8166666666666667,0.8347529812606473,300,0.9076433121019108,0.95,0.9283387622149837,300,0.8846153846153846,0.8625,0.8734177215189873,240,0.8933823529411765,0.81,0.8496503496503497,300,0.927027027027027,0.9527777777777777,0.9397260273972603,360,0.8631578947368421,0.82,0.841025641025641,300,0.9771428571428571,0.95,0.9633802816901409,360
XGBoost_Image,symmetric,0.4,4,12960,3240,40.223765432098766,60.94331979751587,0.9095679012345679,0.9058339913389031,0.9091096798326544,0.9081081081081082,0.9333333333333333,0.9205479452054794,360,0.935656836461126,0.9694444444444444,0.9522510231923602,360,0.8835978835978836,0.9277777777777778,0.9051490514905149,360,0.8901515151515151,0.7833333333333333,0.8333333333333334,300,0.9117647058823529,0.93,0.9207920792079208,300,0.8888888888888888,0.8666666666666667,0.8776371308016878,240,0.8934707903780069,0.8666666666666667,0.8798646362098139,300,0.9291553133514986,0.9472222222222222,0.938101788170564,360,0.8548387096774194,0.8833333333333333,0.8688524590163934,300,0.9798270893371758,0.9444444444444444,0.9618104667609618,360
XGBoost_Image,asymmetric,0.0,0,12960,3240,0.0,29.22675371170044,0.9382716049382716,0.935658654021686,0.9381971566240912,0.924119241192412,0.9472222222222222,0.9355281207133059,360,0.9886363636363636,0.9666666666666667,0.9775280898876404,360,0.9320652173913043,0.9527777777777777,0.9423076923076923,360,0.8662207357859532,0.8633333333333333,0.8647746243739566,300,0.9506578947368421,0.9633333333333334,0.956953642384106,300,0.9156626506024096,0.95,0.9325153374233128,240,0.9054054054054054,0.8933333333333333,0.8993288590604027,300,0.9721448467966574,0.9694444444444444,0.9707927677329624,360,0.9125874125874126,0.87,0.8907849829351536,300,0.9888268156424581,0.9833333333333333,0.9860724233983287,360
XGBoost_Image,asymmetric,0.0,1,12960,3240,0.0,32.49374318122864,0.9407407407407408,0.9381876533583078,0.9405994017711604,0.9497206703910615,0.9444444444444444,0.947075208913649,360,0.9616438356164384,0.975,0.9682758620689655,360,0.9066666666666666,0.9444444444444444,0.9251700680272109,360,0.9017543859649123,0.8566666666666667,0.8786324786324786,300,0.9701986754966887,0.9766666666666667,0.973421926910299,300,0.9152542372881356,0.9,0.907563025210084,240,0.935374149659864,0.9166666666666666,0.9259259259259259,300,0.962059620596206,0.9861111111111112,0.9739368998628258,360,0.898360655737705,0.9133333333333333,0.9057851239669421,300,0.9886039886039886,0.9638888888888889,0.9760900140646976,360
XGBoost_Image,asymmetric,0.0,2,12960,3240,0.0,32.57255721092224,0.9410493827160494,0.9394035667132836,0.940931882666803,0.9276139410187667,0.9611111111111111,0.9440654843110505,360,0.9512195121951219,0.975,0.9629629629629629,360,0.9122340425531915,0.9527777777777777,0.9320652173913043,360,0.9251700680272109,0.9066666666666666,0.9158249158249159,300,0.9534883720930233,0.9566666666666667,0.9550748752079867,300,0.9333333333333333,0.9333333333333333,0.9333333333333333,240,0.9458483754512635,0.8733333333333333,0.9081455805892548,300,0.961218836565097,0.9638888888888889,0.9625520110957004,360,0.9096989966555183,0.9066666666666666,0.9081803005008348,300,0.9857142857142858,0.9583333333333334,0.971830985915493,360
XGBoost_Image,asymmetric,0.0,3,12960,3240,0.0,32.31929564476013,0.9314814814814815,0.9280885584118452,0.9311812956902085,0.9347826086956522,0.9555555555555556,0.945054945054945,360,0.9672131147540983,0.9833333333333333,0.9752066115702479,360,0.9234972677595629,0.9388888888888889,0.931129476584022,360,0.8720538720538721,0.8633333333333333,0.8676716917922948,300,0.9285714285714286,0.9533333333333334,0.9407894736842105,300,0.8924302788844621,0.9333333333333333,0.9124236252545825,240,0.9257950530035336,0.8733333333333333,0.8987993138936535,300,0.953551912568306,0.9694444444444444,0.9614325068870524,360,0.8971631205673759,0.8433333333333334,0.8694158075601375,300,0.9886685552407932,0.9694444444444444,0.9789621318373072,360
XGBoost_Image,asymmetric,0.0,4,12960,3240,0.0,32.503907203674316,0.9354938271604938,0.9329371477785688,0.9353573444815415,0.9195710455764075,0.9527777777777777,0.9358799454297408,360,0.9672131147540983,0.9833333333333333,0.9752066115702479,360,0.9245283018867925,0.9527777777777777,0.9384404924760602,360,0.9081272084805654,0.8566666666666667,0.8816466552315609,300,0.9348534201954397,0.9566666666666667,0.9456342668863262,300,0.9393939393939394,0.9041666666666667,0.921443736730361,240,0.9143835616438356,0.89,0.902027027027027,300,0.9583333333333334,0.9583333333333334,0.9583333333333334,360,0.8831168831168831,0.9066666666666666,0.8947368421052632,300,0.9914040114613181,0.9611111111111111,0.9760225669957687,360
