dataset,condition,noise_type,fold,actual_noise_pct,f1_RF,acc_RF,f1_XGB,acc_XGB,f1_ET,acc_ET,f1_Voting,acc_Voting,f1_PlainStack,acc_PlainStack,f1_DAS,acc_DAS,mean_pairwise_kappa,f1_best_single,stack_gap_vs_best,das_delta
isolet,asymmetric_30,asymmetric,0,29.270248596631916,0.8770141330260888,0.8782051282051282,0.8126492044745747,0.813034188034188,0.9060282815462878,0.905982905982906,0.8638616289894093,0.8643162393162394,0.8281046025334398,0.8279914529914529,0.8139563202015339,0.8141025641025641,0.8562432910504502,0.9060282815462878,-0.07792367901284802,-0.014148282331905904
isolet,asymmetric_30,asymmetric,1,29.270248596631916,0.8984758964262638,0.8985042735042735,0.8291582307478934,0.8301282051282052,0.9074259941629929,0.9081196581196581,0.8744624755594241,0.875,0.8620092911053658,0.8621794871794872,0.861387596502226,0.8621794871794872,0.880310218976715,0.9074259941629929,-0.04541670305762702,-0.0006216946031398773
isolet,asymmetric_30,asymmetric,2,29.983965793693212,0.8874790074601671,0.8898395721925134,0.8283448676535813,0.8299465240641711,0.9069090986011565,0.9080213903743316,0.8756423545208218,0.8770053475935828,0.8439873972023432,0.8449197860962567,0.8430203438993996,0.8438502673796792,0.8794129689339371,0.9069090986011565,-0.06292170139881337,-0.0009670533029435546
isolet,asymmetric_30,asymmetric,3,29.2089791555318,0.8999633912380214,0.9005347593582887,0.8518419765204412,0.853475935828877,0.916155842559224,0.9176470588235294,0.8864224995939587,0.8877005347593583,0.8673006240389625,0.8684491978609625,0.8574726966659726,0.8598930481283422,0.8957634878131696,0.916155842559224,-0.048855218520261534,-0.009827927372989875
isolet,asymmetric_30,asymmetric,4,30.94601817210048,0.8909242736248822,0.8909090909090909,0.831877155865834,0.8320855614973262,0.9000092788433288,0.9005347593582887,0.867210449834973,0.8673796791443851,0.8428611786017712,0.8427807486631016,0.8375413616601022,0.8374331550802139,0.8739145815184585,0.9000092788433288,-0.05714810024155759,-0.005319816941669053
isolet,asymmetric_40,asymmetric,0,38.759689922480625,0.7619959918775913,0.7649572649572649,0.6913331783191924,0.6933760683760684,0.7680782711426257,0.7735042735042735,0.7297182527982667,0.7318376068376068,0.7171726858822338,0.7243589743589743,0.6966269839259847,0.7029914529914529,0.779992389948826,0.7680782711426257,-0.050905585260391906,-0.020545701956249163
isolet,asymmetric_40,asymmetric,1,40.684309008286554,0.7520924878631093,0.7574786324786325,0.6582962913708965,0.6613247863247863,0.7684579661134224,0.7735042735042735,0.7021753012875324,0.7061965811965812,0.689857524167036,0.6944444444444444,0.6650289079697583,0.6688034188034188,0.7725173908286944,0.7684579661134224,-0.07860044194638638,-0.02482861619727772
isolet,asymmetric_40,asymmetric,2,39.337252805986104,0.7602488073310929,0.7657754010695187,0.7031481498631578,0.7058823529411765,0.7713830169135958,0.7754010695187166,0.7310314075175731,0.7336898395721925,0.7440910456077414,0.7475935828877005,0.7472611822414031,0.7486631016042781,0.8078920827426478,0.7713830169135958,-0.027291971305854368,0.0031701366336617243
isolet,asymmetric_40,asymmetric,3,40.88722608230893,0.7306633399286357,0.7401069518716578,0.6681875654777462,0.6737967914438503,0.74180745136289,0.7508021390374332,0.7158801642606633,0.7219251336898396,0.6878354073279641,0.6983957219251337,0.6690447087647194,0.6802139037433155,0.754936094311748,0.74180745136289,-0.05397204403492584,-0.018790698563244668
isolet,asymmetric_40,asymmetric,4,39.57776590058792,0.74778646643897,0.7508021390374332,0.6634583085080847,0.667379679144385,0.7679422900992523,0.772192513368984,0.6977687787341871,0.7016042780748664,0.7131766568083859,0.7155080213903743,0.6985344890484495,0.7037433155080214,0.7927020846647425,0.7679422900992523,-0.05476563329086637,-0.01464216775993643
