model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6
Voting,symmetric,0.2,0,278884,69722,20.01082887508785,215.3140299320221,0.9334786724419839,0.8745212413819269,0.9335899551228454,0.9502868068833652,0.9188859604264191,0.9343226270949162,25421,0.9388317946931429,0.9512589716437228,0.9450045293825429,33996,0.9032044198895027,0.9524586343509671,0.9271778584392014,4291,0.6547619047619048,0.8333333333333334,0.7333333333333333,330,0.7852706299911268,0.7769973661106233,0.7811120917917035,1139,0.8621991505427088,0.8766794625719769,0.8693790149892934,2084,0.9233226837060703,0.9394555058919138,0.9313192346424974,2461
Voting,symmetric,0.2,1,278885,69721,20.00501999031859,215.74676728248596,0.9356865219948078,0.8812106707479032,0.9358385878343506,0.951037851037851,0.9192006608709334,0.934848272689084,25421,0.9418006337393529,0.9529650547123191,0.9473499524819066,33996,0.9132973944294699,0.9477855477855478,0.930221917181423,4290,0.6618004866180048,0.8267477203647416,0.7351351351351352,329,0.8157205240174672,0.820017559262511,0.8178633975481612,1139,0.8396012686905301,0.8891554702495201,0.863668142624097,2084,0.9255025620811983,0.9536961819658814,0.9393878775755151,2462
Voting,symmetric,0.2,2,278885,69721,19.986015741255354,218.67931938171387,0.9330044032644397,0.8824706139437998,0.9330995976243781,0.9462667154412063,0.9158176310924039,0.9307932192547577,25421,0.9383788495061011,0.9500823626308977,0.944194340505145,33996,0.917676087931808,0.9536130536130536,0.9352994970278921,4290,0.6635730858468677,0.8666666666666667,0.7516425755584757,330,0.81998199819982,0.7998244073748902,0.8097777777777778,1139,0.8578656853725851,0.8949136276391555,0.8759981211836543,2084,0.9179873217115689,0.9414872003250712,0.9295887662988966,2461
Voting,symmetric,0.2,3,278885,69721,19.961991501873534,218.63207626342773,0.9339223476427475,0.8825766335009748,0.9340652464417974,0.9508089823531809,0.9177451713150545,0.9339845470194964,25421,0.9397604372601466,0.9508177432639134,0.945256755176044,33996,0.9112055468575263,0.9496503496503497,0.930030818399726,4290,0.6933962264150944,0.8909090909090909,0.7798408488063661,330,0.7885117493472585,0.7954345917471466,0.791958041958042,1139,0.8413855970829535,0.8857965451055663,0.8630201028517999,2084,0.9176470588235294,0.9508329947175945,0.9339453202953503,2461
Voting,symmetric,0.2,4,278885,69721,20.058805600874912,215.3338861465454,0.9322442305761536,0.8749153025030678,0.9324145545288018,0.9460335467142047,0.9185680566483084,0.9320985190211968,25420,0.9397014229064614,0.9479938816331334,0.9438294382943829,33996,0.9119229045271179,0.9482638079701701,0.9297383754141437,4291,0.639080459770115,0.8424242424242424,0.726797385620915,330,0.8005342831700801,0.7892888498683055,0.7948717948717948,1139,0.8487738419618529,0.8968330134357005,0.8721418572095193,2084,0.9139230464101546,0.9362047947988622,0.9249297470895222,2461
Voting,symmetric,0.3,0,278884,69722,30.056224093171352,222.63334441184998,0.9179455552049568,0.830199525772778,0.9188435954680345,0.9423496031909206,0.9014987608669998,0.9214716525934862,25421,0.934267336329192,0.9356689022237911,0.9349675940214276,33996,0.8736299161831077,0.947331624329993,0.9089892665474061,4291,0.47368421052631576,0.8181818181818182,0.6,330,0.6887470071827614,0.7576821773485514,0.7215719063545151,1139,0.7891725352112676,0.8603646833013435,0.8232323232323232,2084,0.8757668711656442,0.9280780170662333,0.901163937660288,2461
Voting,symmetric,0.3,1,278885,69721,30.041056349391326,221.05027079582214,0.9195794667316878,0.8262956948307586,0.9207568604537046,0.9462547434416763,0.9024428622005428,0.9238296587133796,25421,0.9369435547850615,0.9379632897987998,0.9374531449822869,33996,0.8812554872695347,0.9358974358974359,0.9077549174768257,4290,0.4364820846905538,0.8145896656534954,0.5683987274655355,329,0.6720430107526881,0.7682177348551361,0.7169192953707497,1139,0.7931334202520643,0.8757197696737045,0.8323831242873432,2084,0.8622238861849495,0.9354183590576767,0.8973309955191896,2462
Voting,symmetric,0.3,2,278885,69721,29.96503935313839,222.9760639667511,0.9175714634041393,0.8354123605007875,0.9185139710993476,0.9399621679414426,0.8991778450887062,0.9191177948893222,25421,0.93433081513272,0.934962936816096,0.9346467690950525,33996,0.8932534398579671,0.9382284382284383,0.9151887221464302,4290,0.4839797639123103,0.8696969696969697,0.6218851570964247,330,0.689358372456964,0.7734855136084284,0.7290028961522549,1139,0.7887505367110348,0.8814779270633397,0.8325402220711534,2084,0.8592233009708737,0.9349857781389679,0.8955049620548745,2461
Voting,symmetric,0.3,3,278885,69721,30.011294978216828,221.79749512672424,0.9193643235180218,0.836071915051755,0.9202364462061107,0.9430119888323206,0.9035049762007789,0.9228358478815517,25421,0.9353729500969846,0.9361983762795623,0.9357854811678574,33996,0.8821350762527234,0.9438228438228439,0.9119369369369369,4290,0.49568221070811747,0.8696969696969697,0.6314631463146315,330,0.684044233807267,0.7603160667251976,0.7201663201663202,1139,0.7946902654867256,0.8618042226487524,0.8268876611418048,2084,0.8721633888048411,0.9370174725721252,0.9034280117531831,2461
Voting,symmetric,0.3,4,278885,69721,29.930257991645306,222.78144025802612,0.9166678619067425,0.8267577393222127,0.9176375035111308,0.9414884868421053,0.9007474429583006,0.9206674708484117,25420,0.9336917562724014,0.9348452759148135,0.9342681600376282,33996,0.8769599303135889,0.9384758797483104,0.9066756726331194,4291,0.46608695652173915,0.8121212121212121,0.5922651933701657,330,0.6855546687948922,0.7541703248463565,0.7182274247491639,1139,0.7823100042936882,0.8742802303262955,0.8257421255381826,2084,0.8634276970160674,0.917106867127184,0.8894581280788177,2461
