domain,model,ensemble,noise_type,noise_level,fold,train_size,actual_noise_pct,f1_macro,accuracy,source_file,source_path,who
Tabular,Voting,Voting,symmetric,0.2,3.0,278885.0,19.96199150187353,0.8825766335009748,0.9339223476427476,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.2,4.0,278885.0,20.058805600874912,0.8749153025030678,0.9322442305761536,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.3,0.0,278884.0,30.056224093171352,0.830199525772778,0.9179455552049568,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.3,1.0,278885.0,30.04105634939133,0.8262956948307586,0.9195794667316878,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.3,2.0,278885.0,29.96503935313839,0.8354123605007875,0.9175714634041392,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.3,3.0,278885.0,30.011294978216828,0.836071915051755,0.9193643235180218,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.3,4.0,278885.0,29.930257991645306,0.8267577393222127,0.9166678619067424,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.4,0.0,278884.0,40.13138078914531,0.758460822019246,0.8903932761538682,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.4,1.0,278885.0,39.942628682073256,0.76188476033463,0.8919981067397197,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.4,2.0,278885.0,40.06776986930097,0.7639918774103757,0.8916251918360322,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.4,3.0,278885.0,40.01111569284831,0.7629975208073974,0.8922562785961188,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,symmetric,0.4,4.0,278885.0,39.85513742223497,0.7575663428114029,0.8896315313893949,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.0,0.0,278884.0,0.0,0.9298958527604542,0.9562835260032702,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.0,1.0,278885.0,0.0,0.9337140642133948,0.9583626167151934,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.0,2.0,278885.0,0.0,0.9355178092799752,0.956584099482222,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.0,3.0,278885.0,0.0,0.935946711882502,0.957057414552287,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.0,4.0,278885.0,0.0,0.92990507350469,0.9549776968201832,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.1,0.0,278884.0,10.010255159851408,0.9052024473216996,0.942428501764149,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.1,1.0,278885.0,10.013804973376123,0.9097799286188586,0.9450380803488188,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.1,2.0,278885.0,10.05181347150259,0.9110729380855992,0.9430444199021816,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.1,3.0,278885.0,10.024562095487386,0.9115162708963876,0.9447942513733308,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.1,4.0,278885.0,9.96503935313839,0.9092316824633428,0.942642819236672,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.2,0.0,278884.0,20.01082887508785,0.8447702760424726,0.9154642723960872,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.2,1.0,278885.0,20.00501999031859,0.8529996045200766,0.919421695041666,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.2,2.0,278885.0,19.98601574125536,0.8532739167403053,0.9166248332640096,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.2,3.0,278885.0,19.96199150187353,0.8511925792717371,0.9176718635705168,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.2,4.0,278885.0,20.058805600874912,0.8434173113800092,0.9145164297700836,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.3,0.0,278884.0,30.056224093171352,0.7373840220861388,0.8505923524855856,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.3,1.0,278885.0,30.04105634939133,0.7472795619296823,0.8542906728245435,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.3,2.0,278885.0,29.96503935313839,0.7448735892741413,0.8525121555915721,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.3,3.0,278885.0,30.011294978216828,0.7432063635641618,0.852497812710661,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.3,4.0,278885.0,29.930257991645306,0.7406110338152901,0.8516659256178196,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.4,0.0,278884.0,40.13138078914531,0.6030485683316396,0.7132612374860159,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.4,1.0,278885.0,39.942628682073256,0.6018775354567515,0.7149495847735976,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.4,2.0,278885.0,40.06776986930097,0.6011178181920956,0.7189942771905165,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.4,3.0,278885.0,40.01111569284831,0.605612383940063,0.7170149596247902,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Voting,Voting,asymmetric,0.4,4.0,278885.0,39.85513742223497,0.6100934301801393,0.7156380430573285,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Voting/Voting
Tabular,Stacking,Stacking,symmetric,0.0,0.0,80000.0,0.0,0.8883991441620723,0.92555,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.0,1.0,80000.0,0.0,0.8889650753418392,0.92845,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.0,2.0,80000.0,0.0,0.8835323747350419,0.9261,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.0,3.0,80000.0,0.0,0.8875133811503207,0.92635,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.0,4.0,80000.0,0.0,0.8988543711610585,0.92925,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.1,0.0,80000.0,10.13875,0.8615318965249305,0.912,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.1,1.0,80000.0,9.93625,0.8550878582159865,0.91455,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.1,2.0,80000.0,10.19375,0.8501084729339075,0.9107,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.1,3.0,80000.0,10.08375,0.8545722155572972,0.911,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.1,4.0,80000.0,10.10875,0.8586943813745024,0.91325,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.2,0.0,80000.0,19.885,0.8234866241022419,0.8979,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.2,1.0,80000.0,20.07125,0.8329570234674998,0.90085,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.2,2.0,80000.0,19.92625,0.822826110883825,0.8966,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.2,3.0,80000.0,20.09,0.8325428013451649,0.8987,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.2,4.0,80000.0,20.01875,0.830562320186678,0.90025,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.3,0.0,80000.0,29.898750000000003,0.7873828614822898,0.8815,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.3,1.0,80000.0,30.05625,0.7834927724859736,0.8814,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.3,2.0,80000.0,30.03125,0.7797788055219572,0.8811,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.3,3.0,80000.0,29.98375,0.7661683563000995,0.8791,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.3,4.0,80000.0,30.051250000000003,0.7853175444201447,0.8815,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.4,0.0,80000.0,40.0825,0.6836463224983075,0.86005,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.4,1.0,80000.0,39.9325,0.6967336241904357,0.86125,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.4,2.0,80000.0,40.21125,0.665835763966763,0.8571,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.4,3.0,80000.0,40.08875,0.6767351142402102,0.86095,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,symmetric,0.4,4.0,80000.0,39.975,0.6649316449560688,0.8598,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.0,0.0,80000.0,0.0,0.8883991441620723,0.92555,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.0,1.0,80000.0,0.0,0.8889650753418392,0.92845,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.0,2.0,80000.0,0.0,0.8835323747350419,0.9261,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.0,3.0,80000.0,0.0,0.8875133811503207,0.92635,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.0,4.0,80000.0,0.0,0.8988543711610585,0.92925,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.1,0.0,80000.0,10.13875,0.8593311536486181,0.90485,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.1,1.0,80000.0,9.93625,0.854423677405908,0.9087,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.1,2.0,80000.0,10.19375,0.8555510732056618,0.9041,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.1,3.0,80000.0,10.08375,0.8556929647565477,0.90545,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.1,4.0,80000.0,10.10875,0.8669738829748617,0.90925,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.2,0.0,80000.0,19.885,0.8232927908391189,0.88055,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.2,1.0,80000.0,20.07125,0.8276320939658569,0.88125,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.2,2.0,80000.0,19.92625,0.8182100871633,0.8772,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.2,3.0,80000.0,20.09,0.8239648211281402,0.8793,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.2,4.0,80000.0,20.01875,0.8247189707651386,0.8819,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.3,0.0,80000.0,29.898750000000003,0.7742193644211653,0.84415,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.3,1.0,80000.0,30.05625,0.7859997918001354,0.84965,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.3,2.0,80000.0,30.03125,0.7866693553881828,0.8441,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.3,3.0,80000.0,29.98375,0.7641827419712569,0.84285,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.3,4.0,80000.0,30.051250000000003,0.7824696655790613,0.8456,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.4,0.0,80000.0,40.0825,0.6966043666508753,0.7921,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.4,1.0,80000.0,39.9325,0.669822441435677,0.7971,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.4,2.0,80000.0,40.21125,0.6812125261860054,0.79275,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.4,3.0,80000.0,40.08875,0.693306275540597,0.79305,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Tabular,Stacking,Stacking,asymmetric,0.4,4.0,80000.0,39.975,0.6743694969354685,0.7921,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,Stacking/Stacking
Image,RandomForest_Image,RF,symmetric,0.0,0.0,12960.0,0.0,0.9037211471257974,0.907716049382716,master_all_results.csv,/kaggle/input/datasets/rabianaz22/05-aggregation-output-3rd-paper/aggregated_results,RandomForest_Image/RF
