model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
Voting_Image,symmetric,0.2,0,12960,3240,20.66358024691358,108.32416582107544,0.9320987654320988,0.9292107634260773,0.9320642266748498,0.9281767955801105,0.9333333333333333,0.9307479224376731,360,0.9750692520775623,0.9777777777777777,0.9764216366158114,360,0.9066666666666666,0.9444444444444444,0.9251700680272109,360,0.8675496688741722,0.8733333333333333,0.8704318936877077,300,0.9354838709677419,0.9666666666666667,0.9508196721311475,300,0.896414342629482,0.9375,0.9164969450101833,240,0.921146953405018,0.8566666666666667,0.8877374784110535,300,0.980225988700565,0.9638888888888889,0.9719887955182073,360,0.8851351351351351,0.8733333333333333,0.8791946308724832,300,0.9971428571428571,0.9694444444444444,0.9830985915492958,360
Voting_Image,symmetric,0.2,1,12960,3240,20.239197530864196,107.36816263198853,0.933641975308642,0.9308027103541034,0.933525548497949,0.952247191011236,0.9416666666666667,0.946927374301676,360,0.9508196721311475,0.9666666666666667,0.9586776859504132,360,0.8926701570680629,0.9472222222222222,0.9191374663072777,360,0.9057971014492754,0.8333333333333334,0.8680555555555556,300,0.9511400651465798,0.9733333333333334,0.9621087314662273,300,0.9,0.9,0.9,240,0.9385665529010239,0.9166666666666666,0.927487352445194,300,0.967032967032967,0.9777777777777777,0.9723756906077348,360,0.8673139158576052,0.8933333333333333,0.8801313628899836,300,0.9913544668587896,0.9555555555555556,0.9731258840169731,360
Voting_Image,symmetric,0.2,2,12960,3240,19.405864197530864,104.21892070770264,0.937037037037037,0.9351304634102263,0.9369679234641151,0.9301075268817204,0.9611111111111111,0.9453551912568307,360,0.9407008086253369,0.9694444444444444,0.9548563611491108,360,0.8994708994708994,0.9444444444444444,0.9214092140921409,360,0.9335664335664335,0.89,0.9112627986348123,300,0.9473684210526315,0.96,0.9536423841059603,300,0.9098360655737705,0.925,0.9173553719008265,240,0.9494584837545126,0.8766666666666667,0.9116117850953206,300,0.9693593314763231,0.9666666666666667,0.9680111265646731,360,0.8973509933774835,0.9033333333333333,0.9003322259136213,300,0.9855907780979827,0.95,0.9674681753889675,360
Voting_Image,symmetric,0.2,3,12960,3240,19.945987654320987,107.82982134819031,0.9234567901234568,0.9192643890193699,0.9229467887842032,0.9021164021164021,0.9472222222222222,0.924119241192412,360,0.956989247311828,0.9888888888888889,0.9726775956284153,360,0.9173333333333333,0.9555555555555556,0.9360544217687075,360,0.8833922261484098,0.8333333333333334,0.8576329331046312,300,0.9288025889967637,0.9566666666666667,0.9425287356321839,300,0.8806584362139918,0.8916666666666667,0.8861283643892339,240,0.9163636363636364,0.84,0.8765217391304347,300,0.9455040871934605,0.9638888888888889,0.9546079779917469,360,0.8827586206896552,0.8533333333333334,0.8677966101694915,300,0.9913793103448276,0.9583333333333334,0.9745762711864406,360
Voting_Image,symmetric,0.2,4,12960,3240,19.33641975308642,107.92664933204651,0.9305555555555556,0.9280665928350255,0.9303769010126022,0.9074074074074074,0.9527777777777777,0.9295392953929539,360,0.9564032697547684,0.975,0.9656121045392022,360,0.9052631578947369,0.9555555555555556,0.9297297297297298,360,0.922509225092251,0.8333333333333334,0.8756567425569177,300,0.9442622950819672,0.96,0.9520661157024793,300,0.9353448275862069,0.9041666666666667,0.9194915254237288,240,0.931899641577061,0.8666666666666667,0.8981001727115717,300,0.9530386740331491,0.9583333333333334,0.9556786703601108,360,0.8526645768025078,0.9066666666666666,0.8788368336025848,300,0.9942363112391931,0.9583333333333334,0.9759547383309759,360
Voting_Image,symmetric,0.3,0,12960,3240,30.10030864197531,110.154953956604,0.9290123456790124,0.9264060577220423,0.9289781928244403,0.9273743016759777,0.9222222222222223,0.924791086350975,360,0.9666666666666667,0.9666666666666667,0.9666666666666667,360,0.8968253968253969,0.9416666666666667,0.9186991869918699,360,0.8724137931034482,0.8433333333333334,0.8576271186440678,300,0.9504950495049505,0.96,0.9552238805970149,300,0.9282700421940928,0.9166666666666666,0.9224318658280922,240,0.8811881188118812,0.89,0.8855721393034826,300,0.9722222222222222,0.9722222222222222,0.9722222222222222,360,0.8791946308724832,0.8733333333333333,0.8762541806020067,300,0.9943342776203966,0.975,0.9845722300140253,360
Voting_Image,symmetric,0.3,1,12960,3240,29.390432098765434,107.56168603897095,0.9296296296296296,0.9265532487858847,0.9294269586256149,0.9387186629526463,0.9361111111111111,0.9374130737134909,360,0.9616438356164384,0.975,0.9682758620689655,360,0.9064171122994652,0.9416666666666667,0.9237057220708447,360,0.8853046594982079,0.8233333333333334,0.853195164075993,300,0.9638157894736842,0.9766666666666667,0.9701986754966887,300,0.925764192139738,0.8833333333333333,0.9040511727078892,240,0.9069767441860465,0.91,0.908485856905158,300,0.9540540540540541,0.9805555555555555,0.9671232876712329,360,0.8488745980707395,0.88,0.8641571194762684,300,0.985632183908046,0.9527777777777777,0.9689265536723164,360
Voting_Image,symmetric,0.3,2,12960,3240,29.791666666666668,107.67540144920349,0.9358024691358025,0.9337985343694868,0.9357211157692796,0.9299191374663073,0.9583333333333334,0.9439124487004104,360,0.9405405405405406,0.9666666666666667,0.9534246575342465,360,0.9083557951482479,0.9361111111111111,0.9220246238030095,360,0.911864406779661,0.8966666666666666,0.9042016806722689,300,0.9503311258278145,0.9566666666666667,0.9534883720930233,300,0.8928571428571429,0.9375,0.9146341463414634,240,0.9397163120567376,0.8833333333333333,0.9106529209621993,300,0.9613259668508287,0.9666666666666667,0.96398891966759,360,0.9201388888888888,0.8833333333333333,0.9013605442176871,300,0.9884726224783862,0.9527777777777777,0.9702970297029703,360
Voting_Image,symmetric,0.3,3,12960,3240,29.28240740740741,110.20842456817627,0.9246913580246914,0.9205581741406214,0.9242992713848157,0.9195710455764075,0.9527777777777777,0.9358799454297408,360,0.9698630136986301,0.9833333333333333,0.976551724137931,360,0.9033942558746736,0.9611111111111111,0.9313593539703903,360,0.875886524822695,0.8233333333333334,0.8487972508591065,300,0.9290322580645162,0.96,0.9442622950819672,300,0.8921161825726142,0.8958333333333334,0.893970893970894,240,0.9136690647482014,0.8466666666666667,0.8788927335640139,300,0.9534246575342465,0.9666666666666667,0.96,360,0.862876254180602,0.86,0.8614357262103506,300,0.997093023255814,0.9527777777777777,0.9744318181818182,360
Voting_Image,symmetric,0.3,4,12960,3240,30.277777777777775,110.61928844451904,0.921604938271605,0.9185016346325877,0.921275440652354,0.9042553191489362,0.9444444444444444,0.9239130434782609,360,0.9432432432432433,0.9694444444444444,0.9561643835616438,360,0.8952879581151832,0.95,0.921832884097035,360,0.8933823529411765,0.81,0.8496503496503497,300,0.9405940594059405,0.95,0.945273631840796,300,0.9333333333333333,0.875,0.9032258064516129,240,0.9190140845070423,0.87,0.8938356164383562,300,0.938337801608579,0.9722222222222222,0.9549795361527967,360,0.8493589743589743,0.8833333333333333,0.8660130718954249,300,0.9941690962099126,0.9472222222222222,0.9701280227596017,360
